day,time,clearing price (CNY/MWh)
2023/12/2,16:30,431.4439223087161
2023/12/2,16:45,446.4003779889997
2023/12/2,17:00,527.0181220916082
2023/12/2,17:15,528.8320286003195
2023/12/2,17:30,532.7310903331053
2023/12/2,17:45,542.604264945413
2023/12/2,18:00,498.73254364533096
2023/12/2,18:15,480.3676461632438
2023/12/2,18:30,482.38212335609734
2023/12/2,18:45,471.81686653612053
2023/12/2,19:00,442.9133511381783
2023/12/2,19:15,438.3539840207443
2023/12/2,19:30,428.9748222538699
2023/12/2,19:45,434.3116983983081
2023/12/2,20:00,430.9654442712126
2023/12/2,20:15,431.0481928413674
2023/12/2,20:30,426.4825858337647
2023/12/2,20:45,391.23457129085244
2023/12/2,21:00,385.4232676679325
2023/12/2,21:15,372.28359837770114
2023/12/2,21:30,392.1675290361692
2023/12/2,21:45,387.18971486120887
2023/12/2,22:00,372.7570706959083
2023/12/2,22:15,372.16778521907514
2023/12/2,22:30,395.91590683901984
2023/12/2,22:45,401.4397590324537
2023/12/2,23:00,391.95567969370916
2023/12/2,23:15,378.35307991840847
2023/12/2,23:30,389.8625694840333
2023/12/2,23:45,391.5553962819882
2023/12/2,24:00:00,376.7684259418442
2023/12/3,0:15,377.6987999621135
2023/12/3,0:30,378.5836685406356
2023/12/3,0:45,374.609705996434
2023/12/3,1:00,366.24919946632605
2023/12/3,1:15,358.65088182289026
2023/12/3,1:30,363.09394112450906
2023/12/3,1:45,358.231572916725
2023/12/3,2:00,352.9419520080673
2023/12/3,2:15,351.87071043867275
2023/12/3,2:30,348.01547599487196
2023/12/3,2:45,329.91435335955657
2023/12/3,3:00,337.048436738496
2023/12/3,3:15,344.07180192415586
2023/12/3,3:30,346.1819916480545
2023/12/3,3:45,353.81307918162156
2023/12/3,4:00,346.93789335102315
2023/12/3,4:15,352.52618959974626
2023/12/3,4:30,362.583336334347
2023/12/3,4:45,352.48060887188694
2023/12/3,5:00,364.4629623709987
2023/12/3,5:15,362.10360097361877
2023/12/3,5:30,368.39287485389565
2023/12/3,5:45,360.93317061095735
2023/12/3,6:00,354.6049769319768
2023/12/3,6:15,356.2746031210894
2023/12/3,6:30,372.30712157061237
2023/12/3,6:45,376.25864773581424
2023/12/3,7:00,382.9154121960548
2023/12/3,7:15,405.46338800478304
2023/12/3,7:30,410.6898015580203
2023/12/3,7:45,415.6810199332237
2023/12/3,8:00,411.4049083865678
2023/12/3,8:15,392.99514073455396
2023/12/3,8:30,370.57861337049616
2023/12/3,8:45,331.7568671782449
2023/12/3,9:00,285.30468262392657
2023/12/3,9:15,249.71526770749688
2023/12/3,9:30,259.861872194515
2023/12/3,9:45,225.21653981983633
2023/12/3,10:00,168.6071590301248
2023/12/3,10:15,170.89847903535534
2023/12/3,10:30,174.5486746911544
2023/12/3,10:45,155.82440455399978
2023/12/3,11:00,149.49861500175655
2023/12/3,11:15,174.38001697354466
2023/12/3,11:30,157.92152038607708
2023/12/3,11:45,166.42845145485055
2023/12/3,12:00,157.78236161335985
2023/12/3,12:15,155.09231041934308
2023/12/3,12:30,166.5398585459733
2023/12/3,12:45,165.9159166761692
2023/12/3,13:00,149.24045361346987
2023/12/3,13:15,172.62503308934595
2023/12/3,13:30,150.38477308326128
2023/12/3,13:45,165.373148055271
2023/12/3,14:00,162.7355503957079
2023/12/3,14:15,177.13552204786063
2023/12/3,14:30,215.18348739241154
2023/12/3,14:45,224.93347904280012
2023/12/3,15:00,332.02543625262774
2023/12/3,15:15,337.67160630761225
2023/12/3,15:30,358.3845663232064
2023/12/3,15:45,364.7687155666283
2023/12/3,16:00,426.1754828129176
2023/12/3,16:15,431.3934150560853
2023/12/3,16:30,442.3229334459824
2023/12/3,16:45,466.98864847629045
2023/12/3,17:00,485.01022772849313
2023/12/3,17:15,494.9722978019032
2023/12/3,17:30,490.7408988960771
2023/12/3,17:45,489.6379719945906
2023/12/3,18:00,447.4014712538679
2023/12/3,18:15,443.88698000818863
2023/12/3,18:30,436.39704330375844
2023/12/3,18:45,438.6645605957958
2023/12/3,19:00,429.986125824254
2023/12/3,19:15,405.31492014484263
2023/12/3,19:30,401.32689685137746
2023/12/3,19:45,382.31544073625275
2023/12/3,20:00,378.06439250039034
2023/12/3,20:15,382.27978383252093
2023/12/3,20:30,365.48586777736176
2023/12/3,20:45,355.0707111419345
2023/12/3,21:00,344.66854310889534
2023/12/3,21:15,345.2849474390677
2023/12/3,21:30,339.13788504889396
2023/12/3,21:45,323.80705307861825
2023/12/3,22:00,320.0779281245385
2023/12/3,22:15,315.2510469557326
2023/12/3,22:30,315.7653008510154
2023/12/3,22:45,319.0787127564518
2023/12/3,23:00,321.2190939732012
2023/12/3,23:15,324.247132207228
2023/12/3,23:30,317.2320809358839
2023/12/3,23:45,316.6072667928658
2023/12/3,24:00:00,311.42481940680966
2023/12/4,0:15,310.8569823189155
2023/12/4,0:30,313.929046717644
2023/12/4,0:45,308.2852103561507
2023/12/4,1:00,306.03949751887694
2023/12/4,1:15,319.38926176921586
2023/12/4,1:30,313.30215260214635
2023/12/4,1:45,304.82367228156244
2023/12/4,2:00,301.427896850249
2023/12/4,2:15,310.60519233671323
2023/12/4,2:30,305.33065812667763
2023/12/4,2:45,314.5105875747469
2023/12/4,3:00,300.758757492655
2023/12/4,3:15,300.3726672204218
2023/12/4,3:30,299.16100401103506
2023/12/4,3:45,325.14216417804624
2023/12/4,4:00,316.29505864005483
2023/12/4,4:15,333.01321221838526
2023/12/4,4:30,341.47746517450497
2023/12/4,4:45,333.97127529690374
2023/12/4,5:00,338.94149649000553
2023/12/4,5:15,319.64145108532585
2023/12/4,5:30,327.7735820345586
2023/12/4,5:45,321.9310679919374
2023/12/4,6:00,322.91632806394176
2023/12/4,6:15,310.7862830212956
2023/12/4,6:30,346.30327262137735
2023/12/4,6:45,341.5085043331381
2023/12/4,7:00,334.89581138193256
2023/12/4,7:15,343.66904486804304
2023/12/4,7:30,354.61227806799224
2023/12/4,7:45,380.98769501220147
2023/12/4,8:00,378.148947391398
2023/12/4,8:15,388.33958614540717
2023/12/4,8:30,392.55376987838116
2023/12/4,8:45,362.39088435978056
2023/12/4,9:00,297.3936779736337
2023/12/4,9:15,279.05563595821064
2023/12/4,9:30,267.31392007614255
2023/12/4,9:45,251.34220996671536
2023/12/4,10:00,259.675269995219
2023/12/4,10:15,252.23832022517428
2023/12/4,10:30,257.55311881017843
2023/12/4,10:45,263.74363128131495
2023/12/4,11:00,266.1284802147306
2023/12/4,11:15,257.69656964647595
2023/12/4,11:30,273.4381387463091
2023/12/4,11:45,267.07598503180964
2023/12/4,12:00,252.52009257400798
2023/12/4,12:15,247.14648269268662
2023/12/4,12:30,253.24113022191702
2023/12/4,12:45,259.5169957266854
2023/12/4,13:00,258.0605612952262
2023/12/4,13:15,270.71780207455095
2023/12/4,13:30,259.63426693708925
2023/12/4,13:45,259.7823403940998
2023/12/4,14:00,270.05421399032474
2023/12/4,14:15,283.21483450413405
2023/12/4,14:30,305.509629826163
2023/12/4,14:45,312.4342724816901
2023/12/4,15:00,356.9726789069334
2023/12/4,15:15,375.2876063464621
2023/12/4,15:30,371.27079976614067
2023/12/4,15:45,371.4349653455814
2023/12/4,16:00,432.6170577303752
2023/12/4,16:15,442.0911827592796
2023/12/4,16:30,465.4103834399253
2023/12/4,16:45,479.95657794137634
2023/12/4,17:00,505.73597552349145
2023/12/4,17:15,511.2327276898211
2023/12/4,17:30,507.2989270109666
2023/12/4,17:45,512.5438104771781
2023/12/4,18:00,480.54657905426814
2023/12/4,18:15,467.5465107081267
2023/12/4,18:30,459.2867652440535
2023/12/4,18:45,462.08297479036975
2023/12/4,19:00,447.3301800970088
2023/12/4,19:15,446.98890613905616
2023/12/4,19:30,443.98609498296577
2023/12/4,19:45,423.23804440251945
2023/12/4,20:00,406.4141495442909
2023/12/4,20:15,397.6330203714112
2023/12/4,20:30,391.5767153444665
2023/12/4,20:45,383.4104669555819
2023/12/4,21:00,370.658442888723
2023/12/4,21:15,368.8822286070583
2023/12/4,21:30,370.37161864902043
2023/12/4,21:45,361.0861247867721
2023/12/4,22:00,356.39267933697363
2023/12/4,22:15,351.17948136674255
2023/12/4,22:30,349.6305592316221
2023/12/4,22:45,351.4370960768159
2023/12/4,23:00,349.58497643121774
2023/12/4,23:15,340.9817359575451
2023/12/4,23:30,334.61866763876316
2023/12/4,23:45,334.1364132745214
2023/12/4,24:00:00,361.45739922801323
2023/12/5,0:15,351.7771326681134
2023/12/5,0:30,365.93068901171847
2023/12/5,0:45,366.32049861544954
2023/12/5,1:00,364.50798144388733
2023/12/5,1:15,366.3585355230843
2023/12/5,1:30,365.22527931125484
2023/12/5,1:45,366.1259045041789
2023/12/5,2:00,373.240676823998
2023/12/5,2:15,372.7600444879194
2023/12/5,2:30,376.7446599685434
2023/12/5,2:45,370.59778366485426
2023/12/5,3:00,373.60442996519663
2023/12/5,3:15,373.4697329658585
2023/12/5,3:30,372.43541336337836
2023/12/5,3:45,374.7910725130522
2023/12/5,4:00,387.2591011300267
2023/12/5,4:15,388.1297719302957
2023/12/5,4:30,404.73909291489764
2023/12/5,4:45,408.4344572528967
2023/12/5,5:00,403.58770954975535
2023/12/5,5:15,410.8221914574956
2023/12/5,5:30,434.3500376657611
2023/12/5,5:45,435.5827191009304
2023/12/5,6:00,428.75348837122044
2023/12/5,6:15,422.49109201597736
2023/12/5,6:30,432.75398387858803
2023/12/5,6:45,435.43017414830535
2023/12/5,7:00,436.9021109805663
2023/12/5,7:15,443.7373339086433
2023/12/5,7:30,463.52016496137543
2023/12/5,7:45,488.16477930893393
2023/12/5,8:00,477.66246644381295
2023/12/5,8:15,471.3025224895847
2023/12/5,8:30,465.67264859446396
2023/12/5,8:45,449.74719736260823
2023/12/5,9:00,417.0296403769067
2023/12/5,9:15,402.6918998168038
2023/12/5,9:30,379.71846983538876
2023/12/5,9:45,372.6652797723021
2023/12/5,10:00,297.9582509621129
2023/12/5,10:15,303.35333769064465
2023/12/5,10:30,302.0986758379593
2023/12/5,10:45,283.8145331358049
2023/12/5,11:00,272.6109429914758
2023/12/5,11:15,269.56918114791523
2023/12/5,11:30,256.85789555241206
2023/12/5,11:45,242.01445516925236
2023/12/5,12:00,205.9378901729863
2023/12/5,12:15,205.0991258916636
2023/12/5,12:30,211.196695632421
2023/12/5,12:45,209.24441778003165
2023/12/5,13:00,202.2770084405353
2023/12/5,13:15,213.752408170835
2023/12/5,13:30,214.99757993786824
2023/12/5,13:45,220.3411437398913
2023/12/5,14:00,238.6201002397667
2023/12/5,14:15,244.86902474529714
2023/12/5,14:30,270.38221014030364
2023/12/5,14:45,236.71323191960633
2023/12/5,15:00,348.2228675817381
2023/12/5,15:15,372.47538873550246
2023/12/5,15:30,383.2582624311727
2023/12/5,15:45,400.51112351982664
2023/12/5,16:00,466.37578142140006
2023/12/5,16:15,469.0349163972193
2023/12/5,16:30,467.3930510460258
2023/12/5,16:45,470.68889442772655
2023/12/5,17:00,510.8644243115798
2023/12/5,17:15,503.7143989701227
2023/12/5,17:30,494.29214512680454
2023/12/5,17:45,523.8336960306883
2023/12/5,18:00,477.2626557249715
2023/12/5,18:15,467.81149960674895
2023/12/5,18:30,472.99792096091267
2023/12/5,18:45,474.1322026505264
2023/12/5,19:00,446.5533295076985
2023/12/5,19:15,435.99342454149956
2023/12/5,19:30,430.3198207535608
2023/12/5,19:45,409.11851683092146
2023/12/5,20:00,396.25697449549256
2023/12/5,20:15,393.95076436019406
2023/12/5,20:30,377.749486414087
2023/12/5,20:45,370.11271266699026
2023/12/5,21:00,369.0540518504153
2023/12/5,21:15,367.87112976606727
2023/12/5,21:30,359.4689114811182
2023/12/5,21:45,349.64984368044003
2023/12/5,22:00,342.75094382829127
2023/12/5,22:15,337.8637386217052
2023/12/5,22:30,334.66176000647926
2023/12/5,22:45,318.04086189794185
2023/12/5,23:00,345.2565917333278
2023/12/5,23:15,345.3740829266861
2023/12/5,23:30,335.78806482447305
2023/12/5,23:45,357.7837807163288
2023/12/5,24:00:00,324.6139194296769
2023/12/6,0:15,315.0257740783842
2023/12/6,0:30,315.61597911041304
2023/12/6,0:45,326.39405052503173
2023/12/6,1:00,322.9084280712504
2023/12/6,1:15,327.0717530914416
2023/12/6,1:30,319.0675425210157
2023/12/6,1:45,341.70220703022073
2023/12/6,2:00,318.81569246582745
2023/12/6,2:15,304.79960722610275
2023/12/6,2:30,302.3686623111664
2023/12/6,2:45,308.8407385311043
2023/12/6,3:00,308.3277712675861
2023/12/6,3:15,302.87960799522654
2023/12/6,3:30,313.7438375248052
2023/12/6,3:45,316.3678651677845
2023/12/6,4:00,310.6213817804361
2023/12/6,4:15,321.3456533420266
2023/12/6,4:30,327.77382465762446
2023/12/6,4:45,338.0018159428999
2023/12/6,5:00,340.228119493101
2023/12/6,5:15,343.29688521050775
2023/12/6,5:30,327.0471254378847
2023/12/6,5:45,332.44990652411445
2023/12/6,6:00,332.532934500488
2023/12/6,6:15,310.2983203488618
2023/12/6,6:30,325.63038589142735
2023/12/6,6:45,348.1312968308078
2023/12/6,7:00,365.94714243773325
2023/12/6,7:15,366.3771897030159
2023/12/6,7:30,394.3580218182232
2023/12/6,7:45,395.67259548662673
2023/12/6,8:00,401.20472043605275
2023/12/6,8:15,414.78704599000315
2023/12/6,8:30,412.0110613405713
2023/12/6,8:45,406.02766663148066
2023/12/6,9:00,367.96218920186084
2023/12/6,9:15,311.7860988491916
2023/12/6,9:30,310.8752316646284
2023/12/6,9:45,266.1881699188921
2023/12/6,10:00,242.75597537955701
2023/12/6,10:15,246.1469932076117
2023/12/6,10:30,236.5306012496846
2023/12/6,10:45,235.53847493918406
2023/12/6,11:00,249.82157924500933
2023/12/6,11:15,257.1113230012028
2023/12/6,11:30,268.6985640020369
2023/12/6,11:45,247.3569222688048
2023/12/6,12:00,233.9512975631673
2023/12/6,12:15,217.2950258268269
2023/12/6,12:30,218.54876608549756
2023/12/6,12:45,242.66893241437765
2023/12/6,13:00,260.7799302190704
2023/12/6,13:15,260.4362692950113
2023/12/6,13:30,260.643550084007
2023/12/6,13:45,272.24319089214566
2023/12/6,14:00,284.1287937887497
2023/12/6,14:15,283.9106890703119
2023/12/6,14:30,288.23295131860897
2023/12/6,14:45,289.9750160647383
2023/12/6,15:00,358.50032723838376
2023/12/6,15:15,375.0374015089535
2023/12/6,15:30,323.9661403795866
2023/12/6,15:45,337.84648408737235
2023/12/6,16:00,403.9544980673471
2023/12/6,16:15,415.0760227448038
2023/12/6,16:30,422.6639319749168
2023/12/6,16:45,456.31241194490946
2023/12/6,17:00,480.93545079964724
2023/12/6,17:15,487.18367616763805
2023/12/6,17:30,498.41075222495897
2023/12/6,17:45,495.60621607799453
2023/12/6,18:00,469.7444098540608
2023/12/6,18:15,460.8672937146065
2023/12/6,18:30,441.5786302235282
2023/12/6,18:45,433.15215454555465
2023/12/6,19:00,396.6643084875443
2023/12/6,19:15,387.17163604995534
2023/12/6,19:30,380.3949891266026
2023/12/6,19:45,374.49373764185793
2023/12/6,20:00,354.72160863264213
2023/12/6,20:15,345.65148337402184
2023/12/6,20:30,336.2223533674283
2023/12/6,20:45,331.7867717182346
2023/12/6,21:00,328.67325957257935
2023/12/6,21:15,323.31378712822425
2023/12/6,21:30,307.263212027574
2023/12/6,21:45,333.26609690129237
2023/12/6,22:00,306.0428302935456
2023/12/6,22:15,312.08695655047956
2023/12/6,22:30,323.31817909456356
2023/12/6,22:45,336.16774874431576
2023/12/6,23:00,309.33313121764337
2023/12/6,23:15,326.9247398884948
2023/12/6,23:30,311.7091019050968
2023/12/6,23:45,307.8165956728588
2023/12/6,24:00:00,284.91892957537004
2023/12/7,0:15,284.9587481247092
2023/12/7,0:30,290.1266653463424
2023/12/7,0:45,282.83885326476786
2023/12/7,1:00,281.6092004086655
2023/12/7,1:15,280.8680396596731
2023/12/7,1:30,279.99211455275463
2023/12/7,1:45,283.3133066472504
2023/12/7,2:00,283.2164295358843
2023/12/7,2:15,275.263699763367
2023/12/7,2:30,289.3035642153094
2023/12/7,2:45,279.16303820082726
2023/12/7,3:00,276.6796642297967
2023/12/7,3:15,267.8197694964901
2023/12/7,3:30,276.04070491569036
2023/12/7,3:45,280.8797449552582
2023/12/7,4:00,283.5975157477043
2023/12/7,4:15,294.4305267541585
2023/12/7,4:30,316.7399998167362
2023/12/7,4:45,324.0253884295681
2023/12/7,5:00,350.14523753488606
2023/12/7,5:15,344.12368016214043
2023/12/7,5:30,360.68546412965236
2023/12/7,5:45,353.59453512362404
2023/12/7,6:00,343.7139550014286
2023/12/7,6:15,349.7003575176497
2023/12/7,6:30,343.5027826658357
2023/12/7,6:45,355.95821337329306
2023/12/7,7:00,343.2598195390289
2023/12/7,7:15,364.65568913652174
2023/12/7,7:30,371.1655642574141
2023/12/7,7:45,391.15901464148254
2023/12/7,8:00,387.6714528895616
2023/12/7,8:15,391.5106674712591
2023/12/7,8:30,389.1421044000496
2023/12/7,8:45,366.27432578796027
2023/12/7,9:00,311.8527298683105
2023/12/7,9:15,310.1984429198934
2023/12/7,9:30,301.29159500282964
2023/12/7,9:45,305.88968986048616
2023/12/7,10:00,231.47867406665466
2023/12/7,10:15,228.92398673843573
2023/12/7,10:30,227.3505582538451
2023/12/7,10:45,229.02024468393964
2023/12/7,11:00,224.5524957619383
2023/12/7,11:15,220.28839412625987
2023/12/7,11:30,221.3306624365025
2023/12/7,11:45,222.53376760449743
2023/12/7,12:00,201.20883446836746
2023/12/7,12:15,211.80168767955817
2023/12/7,12:30,225.00629937913797
2023/12/7,12:45,218.07403791375464
2023/12/7,13:00,250.2596817878698
2023/12/7,13:15,222.4638691331801
2023/12/7,13:30,237.50237300988218
2023/12/7,13:45,231.67557122223923
2023/12/7,14:00,264.49099590721295
2023/12/7,14:15,278.694219675535
2023/12/7,14:30,246.96817098577424
2023/12/7,14:45,274.18984690476395
2023/12/7,15:00,314.3362587644234
2023/12/7,15:15,292.98541266577934
2023/12/7,15:30,328.7964254252514
2023/12/7,15:45,340.3318803006362
2023/12/7,16:00,378.3761078935421
2023/12/7,16:15,377.8709125201447
2023/12/7,16:30,385.3510017602959
2023/12/7,16:45,386.04608576517916
2023/12/7,17:00,460.6085463373558
2023/12/7,17:15,458.60374629807814
2023/12/7,17:30,443.88660720466913
2023/12/7,17:45,436.6864168888431
2023/12/7,18:00,412.5765797158567
2023/12/7,18:15,410.3045422296826
2023/12/7,18:30,411.14580135998904
2023/12/7,18:45,412.34241550453737
2023/12/7,19:00,392.61106325340467
2023/12/7,19:15,377.2297303365325
2023/12/7,19:30,362.3897429315273
2023/12/7,19:45,364.08836958476434
2023/12/7,20:00,348.7419167758297
2023/12/7,20:15,355.4013064852294
2023/12/7,20:30,357.60948789454903
2023/12/7,20:45,357.55435100165624
2023/12/7,21:00,349.67127540552787
2023/12/7,21:15,349.48536075805544
2023/12/7,21:30,349.8027653293229
2023/12/7,21:45,347.87346822508226
2023/12/7,22:00,343.7102346183416
2023/12/7,22:15,343.6446387100026
2023/12/7,22:30,340.50251106431443
2023/12/7,22:45,333.6340388972218
2023/12/7,23:00,341.0530410615894
2023/12/7,23:15,340.80433242575083
2023/12/7,23:30,342.96435603035553
2023/12/7,23:45,347.31447577991906
2023/12/7,24:00:00,319.696031113149
2023/12/8,0:15,313.09985761010427
2023/12/8,0:30,308.03688982834564
2023/12/8,0:45,309.4561679479909
2023/12/8,1:00,301.52105364663436
2023/12/8,1:15,299.8123120457733
2023/12/8,1:30,300.35510945256846
2023/12/8,1:45,299.7354303942574
2023/12/8,2:00,297.79038209364575
2023/12/8,2:15,297.6068412396413
2023/12/8,2:30,304.771991972334
2023/12/8,2:45,299.2223371663857
2023/12/8,3:00,301.85508154686727
2023/12/8,3:15,301.6465081698711
2023/12/8,3:30,307.69839086227194
2023/12/8,3:45,297.50474870725935
2023/12/8,4:00,300.71598386143285
2023/12/8,4:15,301.76824141954654
2023/12/8,4:30,307.47773780101943
2023/12/8,4:45,315.95170781212784
2023/12/8,5:00,331.69394020547077
2023/12/8,5:15,354.30245689838915
2023/12/8,5:30,341.93415681253845
2023/12/8,5:45,337.97623121504955
2023/12/8,6:00,334.6516011369405
2023/12/8,6:15,332.06083583542033
2023/12/8,6:30,346.6047904458907
2023/12/8,6:45,353.64809711105994
2023/12/8,7:00,329.45178320388504
2023/12/8,7:15,342.9792001699348
2023/12/8,7:30,360.0225560978769
2023/12/8,7:45,358.90019492472106
2023/12/8,8:00,366.44795562117906
2023/12/8,8:15,378.0846758482641
2023/12/8,8:30,380.5937645437213
2023/12/8,8:45,351.3943991697333
2023/12/8,9:00,331.4290554790172
2023/12/8,9:15,281.34514216186443
2023/12/8,9:30,276.7473342697569
2023/12/8,9:45,274.0603873455838
2023/12/8,10:00,237.86608268574255
2023/12/8,10:15,231.36182116011045
2023/12/8,10:30,236.54127474808516
2023/12/8,10:45,232.8222499464592
2023/12/8,11:00,228.9531254299907
2023/12/8,11:15,242.5105089581399
2023/12/8,11:30,233.94309589416713
2023/12/8,11:45,233.65858494473235
2023/12/8,12:00,199.314126148319
2023/12/8,12:15,205.72555748101306
2023/12/8,12:30,214.58767934754144
2023/12/8,12:45,231.62687453557277
2023/12/8,13:00,264.4323724749748
2023/12/8,13:15,261.2280675386691
2023/12/8,13:30,270.3793530370271
2023/12/8,13:45,282.4469437172216
2023/12/8,14:00,289.8894195452469
2023/12/8,14:15,283.745235311842
2023/12/8,14:30,310.9155506134891
2023/12/8,14:45,306.56143466127
2023/12/8,15:00,390.2535049874483
2023/12/8,15:15,395.89993094856766
2023/12/8,15:30,403.149522488928
2023/12/8,15:45,381.7213444027957
2023/12/8,16:00,441.2634740347382
2023/12/8,16:15,449.99350361166404
2023/12/8,16:30,454.1529374824519
2023/12/8,16:45,456.61470810549105
2023/12/8,17:00,493.2980488786499
2023/12/8,17:15,506.74615240679987
2023/12/8,17:30,491.9406981734227
2023/12/8,17:45,484.7200439393443
2023/12/8,18:00,457.7185566642062
2023/12/8,18:15,450.30847662868825
2023/12/8,18:30,466.18552561248134
2023/12/8,18:45,465.05154351462136
2023/12/8,19:00,441.0169896399464
2023/12/8,19:15,420.8338686974525
2023/12/8,19:30,421.1570503381767
2023/12/8,19:45,422.0932678321106
2023/12/8,20:00,420.3882494928404
2023/12/8,20:15,414.1820752487655
2023/12/8,20:30,406.43632921049897
2023/12/8,20:45,407.4466998144712
2023/12/8,21:00,395.01876929862544
2023/12/8,21:15,381.3349614177545
2023/12/8,21:30,370.745716206446
2023/12/8,21:45,368.3382829627922
2023/12/8,22:00,367.46926465491686
2023/12/8,22:15,364.1698996991225
2023/12/8,22:30,368.3346156455274
2023/12/8,22:45,376.8502413224972
2023/12/8,23:00,374.5676273886454
2023/12/8,23:15,372.5064569094865
2023/12/8,23:30,374.5538135379017
2023/12/8,23:45,384.1741962706963
2023/12/8,24:00:00,340.57922401700637
2023/12/9,0:15,349.65490984684385
2023/12/9,0:30,360.747777830135
2023/12/9,0:45,358.39458992433805
2023/12/9,1:00,356.20063982381225
2023/12/9,1:15,352.64399640677726
2023/12/9,1:30,345.55195305333183
2023/12/9,1:45,335.30100061771907
2023/12/9,2:00,336.2002338303331
2023/12/9,2:15,332.9825182740689
2023/12/9,2:30,327.5542289895026
2023/12/9,2:45,327.34583346349314
2023/12/9,3:00,317.56472953322816
2023/12/9,3:15,310.9158699912712
2023/12/9,3:30,304.98015088637464
2023/12/9,3:45,303.5568877238369
2023/12/9,4:00,293.9579530069554
2023/12/9,4:15,300.67220804838865
2023/12/9,4:30,294.17974949207843
2023/12/9,4:45,252.56674752204157
2023/12/9,5:00,265.76040226259295
2023/12/9,5:15,306.70362328226975
2023/12/9,5:30,279.9303134857418
2023/12/9,5:45,285.9110533051714
2023/12/9,6:00,284.1306422445591
2023/12/9,6:15,288.18035522830627
2023/12/9,6:30,282.0929110195167
2023/12/9,6:45,291.4299638537076
2023/12/9,7:00,292.28717526746453
2023/12/9,7:15,309.72192702994374
2023/12/9,7:30,327.9710029502014
2023/12/9,7:45,328.33502786258174
2023/12/9,8:00,321.4853873118963
2023/12/9,8:15,330.5146338338499
2023/12/9,8:30,326.29796713317194
2023/12/9,8:45,312.0486816233639
2023/12/9,9:00,278.314392857509
2023/12/9,9:15,272.2195179821204
2023/12/9,9:30,267.18662530567667
2023/12/9,9:45,270.351162489562
2023/12/9,10:00,218.53960783998915
2023/12/9,10:15,238.3069220717788
2023/12/9,10:30,234.6123566955891
2023/12/9,10:45,225.9847466221003
2023/12/9,11:00,213.15012797334003
2023/12/9,11:15,210.7730879129899
2023/12/9,11:30,213.21749691842749
2023/12/9,11:45,226.72880287676642
2023/12/9,12:00,210.4967281679575
2023/12/9,12:15,200.40746885720225
2023/12/9,12:30,200.2042550963027
2023/12/9,12:45,194.7169666126891
2023/12/9,13:00,210.65061516797735
2023/12/9,13:15,212.40012978000448
2023/12/9,13:30,221.2513509198852
2023/12/9,13:45,208.62215598684259
2023/12/9,14:00,248.22116318927905
2023/12/9,14:15,252.48179428712814
2023/12/9,14:30,248.91223857148017
2023/12/9,14:45,239.1099214096366
2023/12/9,15:00,294.6174960119015
2023/12/9,15:15,258.2839417878472
2023/12/9,15:30,280.67598241031675
2023/12/9,15:45,288.99527191963534
2023/12/9,16:00,357.49675132725724
2023/12/9,16:15,379.50045248965307
2023/12/9,16:30,373.594712539211
2023/12/9,16:45,389.29103337580875
2023/12/9,17:00,430.0726290358049
2023/12/9,17:15,437.86947759859413
2023/12/9,17:30,444.1912600500897
2023/12/9,17:45,438.1434820573986
2023/12/9,18:00,431.8719643876211
2023/12/9,18:15,413.0928992816117
2023/12/9,18:30,414.4165271697605
2023/12/9,18:45,402.3154015286644
2023/12/9,19:00,380.70652134484175
2023/12/9,19:15,387.9728507294601
2023/12/9,19:30,358.8050091257739
2023/12/9,19:45,357.2580181785231
2023/12/9,20:00,348.13970865387193
2023/12/9,20:15,340.43313263576357
2023/12/9,20:30,343.00027559997324
2023/12/9,20:45,335.5193628917307
2023/12/9,21:00,338.1270979737406
2023/12/9,21:15,331.0135607705815
2023/12/9,21:30,319.5694977719727
2023/12/9,21:45,318.0017888876776
2023/12/9,22:00,329.9716209028496
2023/12/9,22:15,327.4213218718847
2023/12/9,22:30,319.0306796447611
2023/12/9,22:45,314.28308679787006
2023/12/9,23:00,315.41248798211006
2023/12/9,23:15,306.3734789032375
2023/12/9,23:30,302.8210122442031
2023/12/9,23:45,318.9420957227938
2023/12/9,24:00:00,290.8064907319006
2023/12/10,0:15,291.25750800189604
2023/12/10,0:30,300.69811222748376
2023/12/10,0:45,297.99847368023717
2023/12/10,1:00,298.7769726319664
2023/12/10,1:15,290.0765403892615
2023/12/10,1:30,284.57341926241435
2023/12/10,1:45,285.8543385901099
2023/12/10,2:00,284.85054965632133
2023/12/10,2:15,267.5749551619085
2023/12/10,2:30,267.666930319263
2023/12/10,2:45,271.80864080517216
2023/12/10,3:00,293.5455875764853
2023/12/10,3:15,294.8792697685271
2023/12/10,3:30,287.94570936109653
2023/12/10,3:45,273.21191399631044
2023/12/10,4:00,276.1587153854176
2023/12/10,4:15,282.56778776133996
2023/12/10,4:30,271.0369164981471
2023/12/10,4:45,271.4635787855624
2023/12/10,5:00,287.2368358625049
2023/12/10,5:15,279.83568037065396
2023/12/10,5:30,278.9967157500248
2023/12/10,5:45,280.3276050151425
2023/12/10,6:00,276.57251396002766
2023/12/10,6:15,276.2997482515776
2023/12/10,6:30,274.0145255418768
2023/12/10,6:45,273.22243332704664
2023/12/10,7:00,273.99938082366356
2023/12/10,7:15,295.5554384249664
2023/12/10,7:30,289.56812571570913
2023/12/10,7:45,314.72609658875
2023/12/10,8:00,293.46220174667513
2023/12/10,8:15,282.2289760813161
2023/12/10,8:30,276.3001963225314
